area,bedrooms,bathrooms,location,age,parking,stories,main_road,furnishing_status,price
769,1,1,West Hills,31,2,1,Yes,Unfurnished,263031.71
4800,5,4,Downtown,35,1,1,Yes,Unfurnished,1504338.15
2758,3,3,Suburban Heights,27,1,1,Yes,Furnished,769043.62
1976,3,2,Downtown,13,1,1,No,Furnished,738177.93
1768,3,3,Suburban Heights,35,1,2,Yes,Unfurnished,515827.09
2026,4,3,Green Valley,5,2,2,Yes,Unfurnished,531316.71
2227,4,3,West Hills,8,1,2,Yes,Semi-Furnished,861390.29
2340,4,3,Downtown,20,3,1,Yes,Semi-Furnished,925671.32
2258,3,2,Waterfront Bay,11,2,1,Yes,Semi-Furnished,956986.78
1874,2,2,Downtown,29,0,1,Yes,Furnished,657106.83
1670,3,2,Downtown,30,0,1,Yes,Unfurnished,604672.55
1701,3,2,Suburban Heights,39,2,1,Yes,Semi-Furnished,514803.62
1672,3,2,Suburban Heights,3,1,1,No,Unfurnished,546320.86
2845,5,4,Waterfront Bay,30,2,3,Yes,Semi-Furnished,1200699.88
2292,4,2,Downtown,26,1,1,Yes,Unfurnished,818858.99
650,2,1,West Hills,24,1,3,Yes,Semi-Furnished,318072.07
2350,4,4,Suburban Heights,4,1,1,Yes,Unfurnished,779840.89
1954,3,3,Metro Corridor,5,1,1,Yes,Unfurnished,528403.61
1794,3,3,Downtown,4,2,2,No,Semi-Furnished,806763.61
1547,3,2,Metro Corridor,26,0,1,Yes,Semi-Furnished,424973.33
2834,4,3,West Hills,7,2,1,Yes,Furnished,940107.11
2641,5,4,Waterfront Bay,8,2,3,Yes,Semi-Furnished,1292002.3
1327,1,1,Waterfront Bay,14,2,2,No,Unfurnished,578316.46
2127,4,2,Suburban Heights,35,0,1,Yes,Furnished,583228.8
1225,1,1,Suburban Heights,40,2,1,Yes,Unfurnished,342124.67
1041,2,2,Downtown,6,1,3,Yes,Semi-Furnished,496734.24
1407,2,1,Metro Corridor,31,1,2,Yes,Furnished,349411.12
2552,4,2,Downtown,7,2,2,Yes,Furnished,1031613.61
2647,4,2,Suburban Heights,14,1,1,Yes,Semi-Furnished,727535.31
2219,2,1,Suburban Heights,36,2,2,Yes,Furnished,628263.47
2416,4,2,Suburban Heights,18,1,1,Yes,Unfurnished,719337.53
2222,3,3,Metro Corridor,38,2,1,No,Semi-Furnished,530092.9
1398,3,2,Green Valley,5,0,2,Yes,Semi-Furnished,433947.38
2149,3,2,Downtown,18,2,1,No,Furnished,802304.18
2490,4,3,Suburban Heights,27,3,2,Yes,Semi-Furnished,781623.53
2444,3,3,Metro Corridor,16,1,2,Yes,Semi-Furnished,625941.43
2909,4,3,Suburban Heights,41,1,2,Yes,Furnished,794035.06
2400,3,3,West Hills,18,2,1,Yes,Semi-Furnished,755723.01
2080,4,2,Green Valley,30,0,1,Yes,Unfurnished,436034.69
2774,5,3,West Hills,10,1,1,Yes,Furnished,992143.97
1788,2,2,Downtown,14,1,1,Yes,Semi-Furnished,647856.87
1270,3,2,Metro Corridor,9,2,2,Yes,Unfurnished,407960.49
1693,1,1,Green Valley,22,2,1,No,Furnished,343255.36
1342,1,1,West Hills,2,2,1,Yes,Unfurnished,448599.12
1380,2,2,Suburban Heights,2,2,1,Yes,Semi-Furnished,526796.21
1706,2,1,Green Valley,17,2,1,Yes,Furnished,390419.73
1316,1,1,Green Valley,24,1,2,No,Furnished,303749.32
1598,3,2,Green Valley,19,1,2,Yes,Furnished,424040.52
847,1,1,Suburban Heights,28,1,2,Yes,Furnished,335890.55
1969,3,2,Metro Corridor,21,3,2,Yes,Furnished,555106.08
1808,3,3,West Hills,14,2,2,Yes,Semi-Furnished,697558.9
1303,2,2,Downtown,38,1,1,Yes,Furnished,478969.38
2353,4,3,Suburban Heights,9,2,1,Yes,Semi-Furnished,738578.24
2630,4,4,West Hills,20,1,2,Yes,Unfurnished,880690.65
950,1,1,Metro Corridor,28,2,1,Yes,Unfurnished,265400.54
1332,3,2,Metro Corridor,31,1,1,Yes,Semi-Furnished,424219.47
1329,2,2,Downtown,9,1,3,Yes,Unfurnished,594456.91
1241,1,1,Suburban Heights,12,2,1,Yes,Furnished,452230.71
2519,4,3,Suburban Heights,22,2,2,Yes,Furnished,816959.18
1673,2,2,Metro Corridor,22,1,2,No,Furnished,451603.54
1626,2,1,Downtown,30,1,1,Yes,Unfurnished,579912.98
811,1,1,West Hills,3,2,1,Yes,Unfurnished,371151.66
2331,4,3,West Hills,2,2,2,Yes,Semi-Furnished,835223.13
1101,1,1,Green Valley,20,2,1,Yes,Semi-Furnished,287116.91
1851,3,3,Suburban Heights,1,1,1,Yes,Semi-Furnished,638462.02
2020,4,2,West Hills,3,3,3,No,Furnished,848192.39
3115,5,3,Green Valley,0,2,2,Yes,Semi-Furnished,724832.22
1071,3,2,West Hills,14,2,1,Yes,Semi-Furnished,503917.31
650,2,2,Downtown,32,2,1,No,Furnished,322197.07
1946,4,3,Downtown,5,1,2,Yes,Furnished,910317.77
3715,5,4,Metro Corridor,6,0,1,No,Unfurnished,908812.71
2967,5,3,Suburban Heights,18,2,1,Yes,Semi-Furnished,849943.14
1966,3,2,West Hills,0,1,1,Yes,Semi-Furnished,755465.07
1485,2,2,West Hills,38,2,1,Yes,Semi-Furnished,542906.79
2497,4,2,Green Valley,18,1,2,Yes,Unfurnished,581868.57
1224,2,1,Suburban Heights,25,1,2,No,Semi-Furnished,415963.49
2187,4,3,West Hills,11,1,1,Yes,Furnished,833822.71
2213,3,2,Downtown,21,2,1,Yes,Semi-Furnished,805685.83
2763,5,4,Suburban Heights,12,1,1,No,Semi-Furnished,879827.9
4800,5,4,Downtown,27,2,2,Yes,Furnished,1587031.91
2115,3,1,Metro Corridor,13,1,1,No,Semi-Furnished,490703.07
1475,2,1,Metro Corridor,21,2,1,No,Semi-Furnished,370514.31
1789,3,1,Waterfront Bay,29,0,3,Yes,Semi-Furnished,724216.03
891,2,1,Waterfront Bay,19,1,1,Yes,Semi-Furnished,408662.28
1369,1,1,West Hills,26,2,3,No,Semi-Furnished,435039.24
1535,4,3,West Hills,37,1,1,Yes,Unfurnished,543275.48
1466,1,1,West Hills,41,1,1,No,Unfurnished,380856.59
1921,3,1,Green Valley,40,2,2,Yes,Semi-Furnished,427426.62
1301,2,2,Metro Corridor,33,1,1,Yes,Semi-Furnished,347027.52
2831,5,3,Suburban Heights,38,1,1,Yes,Unfurnished,753622.32
1808,3,2,Suburban Heights,40,1,1,Yes,Unfurnished,516555.1
1801,3,2,West Hills,36,1,3,Yes,Unfurnished,663623.34
1585,3,1,Metro Corridor,0,1,1,Yes,Furnished,463314.46
1923,3,2,Suburban Heights,14,1,2,Yes,Furnished,645269.04
2515,5,4,West Hills,31,2,2,No,Unfurnished,875065.03
1278,2,2,Downtown,7,1,2,Yes,Unfurnished,593545.43
1389,3,3,Green Valley,32,2,2,No,Semi-Furnished,395273.05
1601,2,2,Metro Corridor,17,1,1,Yes,Unfurnished,428794.47
1055,2,1,Suburban Heights,28,1,1,Yes,Unfurnished,304130.96
1302,2,1,Suburban Heights,31,0,1,No,Semi-Furnished,317233.41
1494,2,1,Downtown,32,2,1,Yes,Semi-Furnished,582665.21
2565,4,3,Metro Corridor,4,2,1,No,Semi-Furnished,698255.31
2008,3,3,Metro Corridor,17,2,1,Yes,Semi-Furnished,592484.67
1953,3,2,West Hills,9,1,3,Yes,Unfurnished,723847.46
2541,3,3,Downtown,35,2,3,No,Semi-Furnished,955223.99
1711,4,3,Waterfront Bay,32,2,1,Yes,Unfurnished,789320.86
2113,3,2,Suburban Heights,22,0,1,Yes,Unfurnished,547130.54
1734,3,2,Waterfront Bay,39,1,1,Yes,Furnished,716170.78
2010,4,3,Suburban Heights,4,1,1,No,Furnished,715910.18
1432,2,1,Waterfront Bay,33,2,1,No,Semi-Furnished,569089.19
681,2,1,Suburban Heights,23,0,3,Yes,Furnished,425441.48
1713,2,1,West Hills,16,2,1,No,Semi-Furnished,576390.06
3194,5,4,Metro Corridor,30,1,1,Yes,Furnished,863280.74
2618,4,2,Suburban Heights,6,1,1,No,Semi-Furnished,731115.5
2660,4,3,West Hills,16,1,3,Yes,Furnished,942950.76
2964,4,2,Downtown,27,1,3,Yes,Furnished,1063891.77
1873,3,1,Suburban Heights,37,0,2,No,Furnished,505571.44
1956,3,3,Green Valley,21,0,1,Yes,Unfurnished,468845.1
1412,2,2,Downtown,14,2,1,No,Semi-Furnished,571003.33
1593,2,2,Waterfront Bay,36,1,1,Yes,Unfurnished,642362.09
2313,3,3,Downtown,14,1,1,Yes,Unfurnished,898459.38
2926,5,4,Suburban Heights,24,1,2,No,Unfurnished,847421.52
1709,2,2,West Hills,20,1,1,No,Semi-Furnished,583874.22
1510,3,2,Downtown,37,0,1,Yes,Unfurnished,531574.64
1808,3,2,Downtown,1,1,2,Yes,Furnished,730092.77
2299,3,3,Metro Corridor,26,1,1,No,Furnished,554165.64
1014,2,1,Suburban Heights,31,1,2,No,Unfurnished,320255.56
721,2,1,Suburban Heights,20,3,1,Yes,Furnished,290837.85
1450,2,1,Green Valley,3,1,1,Yes,Unfurnished,355868.05
1109,2,1,Suburban Heights,18,1,1,No,Semi-Furnished,330848.62
1475,3,2,Metro Corridor,1,1,3,Yes,Semi-Furnished,442265.41
1704,3,1,Green Valley,25,1,1,No,Furnished,394987.44
1508,2,1,Waterfront Bay,33,2,1,Yes,Semi-Furnished,550620.85
3232,4,3,Suburban Heights,13,1,1,Yes,Semi-Furnished,965868.4
2060,3,2,Suburban Heights,14,1,2,Yes,Semi-Furnished,677702.26
2038,3,3,Metro Corridor,19,2,2,Yes,Semi-Furnished,584920.67
2318,4,2,Waterfront Bay,33,0,1,Yes,Furnished,818137.25
1146,1,1,Metro Corridor,35,3,1,No,Semi-Furnished,304350.89
2739,4,3,Green Valley,18,2,3,Yes,Semi-Furnished,691689.2
1754,3,1,Metro Corridor,8,1,2,No,Furnished,503676.23
2364,3,3,Green Valley,6,0,2,Yes,Furnished,599691.42
1177,3,2,West Hills,29,1,1,No,Semi-Furnished,486063.89
971,2,1,Green Valley,12,1,1,Yes,Semi-Furnished,256953.39
2507,5,3,Downtown,26,1,2,Yes,Semi-Furnished,997831.96
2101,3,2,West Hills,34,1,2,Yes,Furnished,750522.13
1260,3,2,West Hills,12,3,2,Yes,Semi-Furnished,556796.83
1276,3,2,Suburban Heights,14,1,1,No,Semi-Furnished,430763.04
2836,5,3,Downtown,8,2,2,Yes,Semi-Furnished,1160312.61
1123,1,1,West Hills,22,2,2,Yes,Semi-Furnished,466235.1
3487,5,3,Downtown,35,2,3,Yes,Semi-Furnished,1203233.97
1261,2,1,Suburban Heights,39,0,1,Yes,Furnished,508692.41
2334,4,3,Suburban Heights,2,1,2,Yes,Semi-Furnished,760193.7
1585,3,1,Green Valley,33,2,2,Yes,Semi-Furnished,355945.88
2301,3,2,Waterfront Bay,18,2,2,Yes,Semi-Furnished,921076.88
1454,2,1,Metro Corridor,27,3,2,No,Unfurnished,365924.84
1694,1,1,Downtown,22,2,3,Yes,Semi-Furnished,671733.1
1837,4,3,Suburban Heights,39,1,3,Yes,Semi-Furnished,643636.53
1210,2,1,Suburban Heights,6,1,1,No,Unfurnished,408494.8
2431,4,3,West Hills,40,0,2,No,Furnished,748070.07
1472,2,1,Metro Corridor,11,2,2,No,Unfurnished,394122.55
1650,3,3,Metro Corridor,13,1,1,Yes,Furnished,504416.55
1214,1,1,Metro Corridor,14,2,1,Yes,Unfurnished,342587.3
650,1,1,Suburban Heights,2,3,1,No,Furnished,336207.59
1675,3,2,West Hills,14,2,2,Yes,Semi-Furnished,632191.99
4745,5,3,Suburban Heights,23,1,1,Yes,Semi-Furnished,1186371.95
2474,5,3,Downtown,7,1,2,Yes,Unfurnished,1036453.51
1794,2,1,Metro Corridor,4,2,2,Yes,Furnished,537541.35
1627,3,2,Metro Corridor,3,1,2,No,Unfurnished,471809.09
1824,3,3,Suburban Heights,13,0,1,Yes,Semi-Furnished,561461.29
2250,4,2,Green Valley,15,1,2,No,Furnished,546458.43
1127,1,1,Metro Corridor,19,1,1,Yes,Semi-Furnished,310188.82
2823,4,3,Suburban Heights,23,0,1,No,Semi-Furnished,711291.72
2407,4,3,Suburban Heights,5,3,2,Yes,Semi-Furnished,792121.53
2409,4,3,Green Valley,30,3,2,Yes,Unfurnished,583669.41
2154,2,1,West Hills,5,3,1,Yes,Unfurnished,699992.79
1822,2,1,Suburban Heights,34,0,2,No,Semi-Furnished,475758.73
2366,4,3,West Hills,14,3,1,No,Unfurnished,836955.34
2290,4,3,West Hills,28,3,1,Yes,Furnished,795019.28
1569,2,1,Suburban Heights,2,3,2,Yes,Furnished,575993.09
1437,1,1,West Hills,10,2,1,No,Unfurnished,492161.51
1883,3,2,Suburban Heights,2,2,2,No,Unfurnished,603323.7
3359,4,2,West Hills,27,0,2,Yes,Furnished,999324.18
1101,1,1,Green Valley,9,2,2,No,Semi-Furnished,293916.65
1005,1,1,Green Valley,32,0,1,Yes,Unfurnished,245424.53
1931,3,1,West Hills,15,1,1,Yes,Furnished,656670.42
1845,3,2,Green Valley,9,3,1,Yes,Furnished,499546.24
1937,3,2,Metro Corridor,32,1,3,No,Semi-Furnished,508596.61
1993,4,2,Waterfront Bay,35,0,1,Yes,Unfurnished,780371.1
1653,3,2,Green Valley,2,3,1,Yes,Unfurnished,447801.3
3281,5,4,Downtown,4,3,2,No,Unfurnished,1213423.58
953,1,1,Suburban Heights,11,1,2,Yes,Semi-Furnished,354033.66
1298,2,1,West Hills,12,2,2,No,Semi-Furnished,503964.98
1734,2,2,Suburban Heights,23,1,3,No,Furnished,549482.82
937,1,1,Suburban Heights,31,1,1,No,Unfurnished,245980.45
1685,2,2,Metro Corridor,15,1,1,Yes,Semi-Furnished,456391.74
3514,5,4,Downtown,31,0,1,Yes,Semi-Furnished,1235585.5
1823,3,2,Green Valley,36,1,1,No,Unfurnished,346380.07
1982,3,2,Suburban Heights,35,0,2,Yes,Furnished,559240.34
1092,2,1,Green Valley,20,3,1,Yes,Unfurnished,302314.88
1412,3,1,Suburban Heights,11,2,2,Yes,Semi-Furnished,524607.57
1556,2,2,West Hills,20,2,1,Yes,Semi-Furnished,618771.53
1592,2,1,Suburban Heights,20,2,1,No,Furnished,497465.98
3018,5,3,West Hills,5,0,2,Yes,Unfurnished,978786.48
2259,3,2,Downtown,8,3,1,Yes,Unfurnished,810015.18
1159,3,2,Suburban Heights,0,2,2,Yes,Furnished,559407.57
1995,3,2,Downtown,11,1,3,Yes,Furnished,790283.54
2206,3,2,West Hills,13,0,2,Yes,Unfurnished,721272.12
2852,4,2,Green Valley,5,2,1,No,Furnished,635552.19
3402,5,3,Downtown,0,2,3,Yes,Semi-Furnished,1290945.85
1204,2,1,West Hills,21,2,1,Yes,Semi-Furnished,417472.14
1307,2,2,Metro Corridor,33,0,2,No,Unfurnished,367338.31
1093,3,2,Waterfront Bay,10,0,1,Yes,Semi-Furnished,321185.48
1646,2,2,Waterfront Bay,2,1,1,Yes,Semi-Furnished,744488.07
2178,3,2,Waterfront Bay,41,2,3,No,Unfurnished,826074.04
2683,5,3,Waterfront Bay,5,0,1,Yes,Furnished,1154624.01
1753,2,1,Downtown,5,1,2,No,Furnished,660187.81
1590,3,2,Suburban Heights,19,1,1,No,Furnished,500733.61
1921,2,2,Suburban Heights,20,2,2,No,Unfurnished,586120.8
1294,2,2,Metro Corridor,1,1,3,No,Semi-Furnished,413233.32
4170,5,4,Metro Corridor,25,1,1,Yes,Furnished,1025730.84
950,2,2,Metro Corridor,30,2,2,No,Semi-Furnished,286148.61
1946,4,2,Suburban Heights,25,3,2,No,Semi-Furnished,616475.78
4062,5,3,Suburban Heights,31,1,3,Yes,Unfurnished,1054666.33
1812,3,2,Suburban Heights,9,1,1,Yes,Furnished,595099.89
1675,2,2,Waterfront Bay,22,3,2,No,Semi-Furnished,691885.73
1567,2,1,West Hills,5,1,1,Yes,Semi-Furnished,566615.56
1682,3,2,Green Valley,22,2,1,No,Furnished,432305.16
3131,4,2,Waterfront Bay,27,2,1,Yes,Unfurnished,1203836.2
746,1,1,Suburban Heights,29,1,2,Yes,Furnished,310899.15
3338,5,4,West Hills,13,2,2,Yes,Semi-Furnished,1160812.81
1022,1,1,Metro Corridor,36,2,1,Yes,Unfurnished,282963.06
1625,2,2,Waterfront Bay,31,1,2,Yes,Semi-Furnished,670386.37
1522,1,1,Waterfront Bay,33,0,2,Yes,Furnished,623719.11
2287,3,1,Metro Corridor,40,3,1,Yes,Unfurnished,542514.76
954,1,1,Downtown,21,1,3,Yes,Furnished,522349.31
2175,3,2,West Hills,30,2,1,Yes,Semi-Furnished,757886.17
4063,5,3,Metro Corridor,6,2,1,No,Unfurnished,953434.75
1048,2,2,Green Valley,40,1,1,Yes,Unfurnished,268964.41
1950,3,2,Downtown,20,2,2,Yes,Semi-Furnished,798167.39
1387,2,2,Suburban Heights,15,3,3,Yes,Furnished,582877.36
2143,4,3,Waterfront Bay,19,1,1,Yes,Unfurnished,859590.89
1821,4,3,Suburban Heights,18,1,1,Yes,Furnished,661133.81
1398,2,2,West Hills,31,2,2,Yes,Furnished,549543.67
2197,3,1,Green Valley,14,0,2,Yes,Unfurnished,487724.24
3720,5,4,Suburban Heights,4,0,2,Yes,Semi-Furnished,1052303.51
1675,2,1,Suburban Heights,10,2,3,Yes,Furnished,544355.54
2411,4,3,Suburban Heights,14,2,2,No,Semi-Furnished,759075.09
1077,2,1,Downtown,28,3,2,Yes,Furnished,535445.75
1233,2,1,Waterfront Bay,3,0,2,No,Furnished,526044.65
2184,3,2,Waterfront Bay,35,0,1,Yes,Furnished,805629.89
3273,5,4,Metro Corridor,22,0,2,Yes,Unfurnished,787268.75
2084,3,3,Suburban Heights,14,2,1,Yes,Unfurnished,668741.98
1595,3,1,Waterfront Bay,2,2,1,Yes,Semi-Furnished,802793.56
1807,3,3,Suburban Heights,31,1,1,No,Furnished,550992.35
1096,1,2,Waterfront Bay,9,0,2,Yes,Semi-Furnished,565993.96
2302,4,3,Downtown,39,2,2,Yes,Semi-Furnished,881015.9
2573,4,2,Metro Corridor,37,1,2,Yes,Semi-Furnished,634449.73
1508,3,2,Green Valley,21,0,1,Yes,Unfurnished,349968.29
1498,2,1,Downtown,13,2,2,Yes,Semi-Furnished,632910.03
2010,3,2,Metro Corridor,16,1,1,Yes,Semi-Furnished,528004.78
1518,4,3,Suburban Heights,20,2,2,Yes,Unfurnished,612670.14
1760,3,3,Suburban Heights,14,2,1,Yes,Semi-Furnished,594014.69
4187,5,3,West Hills,14,1,2,Yes,Semi-Furnished,1303303.34
1637,3,1,Waterfront Bay,0,1,2,Yes,Semi-Furnished,817533.53
1566,3,3,Downtown,23,1,2,Yes,Furnished,735577.35
1395,2,1,Waterfront Bay,11,2,2,Yes,Semi-Furnished,616280.19
2434,4,3,Downtown,9,1,2,No,Semi-Furnished,907577.03
1681,2,3,Downtown,41,2,1,Yes,Furnished,675767.16
1394,2,1,Suburban Heights,41,3,2,Yes,Furnished,451020.74
3067,3,2,Suburban Heights,30,3,2,Yes,Unfurnished,841028.13
3190,5,3,West Hills,10,1,2,Yes,Semi-Furnished,1091189.84
1422,2,1,Suburban Heights,15,2,1,No,Furnished,452438.69
856,2,1,Downtown,8,3,3,Yes,Furnished,495579.66
2705,4,3,Waterfront Bay,13,1,1,No,Semi-Furnished,1086167.8
1374,1,1,Metro Corridor,18,1,1,Yes,Furnished,406227.81
2480,4,4,Waterfront Bay,30,0,3,Yes,Furnished,1069822.2
822,1,1,Metro Corridor,8,0,2,Yes,Unfurnished,311013.85
2583,4,3,Suburban Heights,35,2,1,Yes,Semi-Furnished,774135.45
1113,2,1,Green Valley,38,1,3,Yes,Semi-Furnished,304394.16
2421,4,3,Suburban Heights,25,2,1,Yes,Furnished,738306.84
1818,2,1,Downtown,7,2,2,Yes,Semi-Furnished,703606.02
1234,2,2,Suburban Heights,23,2,2,No,Furnished,455842.99
1536,2,1,West Hills,7,2,2,No,Semi-Furnished,551102.69
2379,4,2,West Hills,18,0,2,Yes,Furnished,831256.11
1886,3,2,Suburban Heights,29,2,1,Yes,Furnished,593339.2
2284,4,3,Downtown,21,1,1,Yes,Semi-Furnished,856219.54
3986,5,3,West Hills,8,1,2,No,Unfurnished,1216533.7
967,2,1,Green Valley,3,0,1,Yes,Furnished,288696.1
3452,5,4,Green Valley,36,3,3,Yes,Semi-Furnished,804072.78
1885,3,2,West Hills,7,2,2,Yes,Semi-Furnished,695138.67
1262,2,1,Downtown,0,1,1,Yes,Semi-Furnished,603201.16
1061,1,1,Downtown,27,1,2,No,Unfurnished,340785.94
1676,2,1,Metro Corridor,5,2,1,No,Semi-Furnished,436081.97
2614,4,2,Metro Corridor,35,1,1,Yes,Unfurnished,614673.43
1718,3,2,Green Valley,10,1,1,Yes,Furnished,442439.88
3309,5,3,Suburban Heights,4,2,3,Yes,Unfurnished,937325.81
1011,1,1,Metro Corridor,23,0,1,Yes,Furnished,330567.35
1799,3,3,Metro Corridor,17,1,1,Yes,Furnished,552146.95
1095,1,1,West Hills,19,1,1,Yes,Furnished,371082.44
2091,3,3,Metro Corridor,27,1,1,No,Furnished,524286.28
2577,3,2,Downtown,12,1,1,No,Semi-Furnished,843673.41
1527,3,2,West Hills,4,1,2,Yes,Semi-Furnished,613547.78
650,1,1,Green Valley,29,1,3,Yes,Semi-Furnished,246786.22
1957,3,3,Downtown,0,1,1,Yes,Furnished,826316.71
2153,3,3,West Hills,21,2,2,No,Semi-Furnished,741208.47
2125,4,3,Suburban Heights,17,3,3,No,Semi-Furnished,746478.74
2964,5,4,Metro Corridor,4,0,1,Yes,Semi-Furnished,799031.73
1178,2,2,West Hills,30,2,1,Yes,Furnished,474683.48
2373,3,2,Green Valley,5,1,3,No,Furnished,576748.14
2913,5,3,West Hills,26,1,2,Yes,Semi-Furnished,912130.75
887,1,1,Suburban Heights,24,1,1,Yes,Unfurnished,179040.8
2054,3,2,Downtown,28,1,1,Yes,Semi-Furnished,782596.02
1477,3,2,Metro Corridor,27,2,1,Yes,Furnished,424604.08
1750,3,2,Suburban Heights,15,1,1,Yes,Furnished,563743.43
2077,3,1,West Hills,11,1,2,Yes,Furnished,652390.36
1487,2,2,Downtown,19,2,2,Yes,Semi-Furnished,622181.41
1379,3,3,Metro Corridor,17,1,2,No,Semi-Furnished,425996.77
1832,3,2,Suburban Heights,33,1,1,Yes,Furnished,598696.0
1170,1,1,Green Valley,22,0,1,Yes,Semi-Furnished,263225.34
1171,2,1,West Hills,26,1,1,Yes,Semi-Furnished,425282.11
2372,4,2,Downtown,16,1,2,Yes,Semi-Furnished,937519.22
1141,2,1,West Hills,20,1,2,Yes,Furnished,391923.88
2360,3,2,Green Valley,39,1,1,Yes,Semi-Furnished,497926.46
2175,1,1,Metro Corridor,30,0,1,Yes,Semi-Furnished,442727.32
906,2,1,Suburban Heights,2,2,2,No,Unfurnished,333864.38
1378,2,2,Green Valley,16,2,2,No,Unfurnished,335023.84
2915,3,3,Waterfront Bay,25,3,1,No,Furnished,1126313.51
1221,1,1,Suburban Heights,22,2,1,Yes,Furnished,376042.38
1501,4,3,West Hills,5,3,1,Yes,Semi-Furnished,673169.83
2175,3,2,Waterfront Bay,27,2,2,Yes,Semi-Furnished,929879.95
2473,4,3,Suburban Heights,7,2,2,No,Unfurnished,777087.02
1634,2,2,West Hills,7,0,2,Yes,Semi-Furnished,672978.89
1423,1,1,West Hills,18,2,2,No,Unfurnished,475390.62
3193,5,3,Downtown,37,0,3,Yes,Semi-Furnished,1131859.0
3624,5,2,West Hills,28,2,1,No,Unfurnished,1087484.45
2674,4,2,West Hills,22,1,1,No,Semi-Furnished,788078.11
1870,3,2,Suburban Heights,31,2,2,Yes,Semi-Furnished,616216.51
1308,2,1,Metro Corridor,9,0,1,No,Semi-Furnished,322733.21
1297,2,1,Downtown,26,1,2,Yes,Unfurnished,511663.46
2228,3,2,Metro Corridor,0,1,2,No,Furnished,624795.81
2137,4,2,Metro Corridor,38,1,2,No,Unfurnished,471680.25
3167,4,2,West Hills,28,1,1,No,Semi-Furnished,909336.7
2345,2,1,Suburban Heights,2,0,1,Yes,Semi-Furnished,634891.0
991,2,2,Suburban Heights,36,1,1,Yes,Unfurnished,303790.89
2753,5,3,Suburban Heights,30,1,2,No,Unfurnished,786982.59
1212,2,1,West Hills,10,2,1,No,Unfurnished,490184.69
1550,2,1,Suburban Heights,21,1,1,Yes,Furnished,446655.84
1998,3,2,Suburban Heights,17,1,1,Yes,Unfurnished,619871.68
4016,5,4,West Hills,34,3,3,Yes,Semi-Furnished,1298037.26
4800,5,2,Metro Corridor,5,1,2,No,Semi-Furnished,1034752.82
2304,3,3,Downtown,2,1,3,No,Unfurnished,893096.03
1680,3,3,Green Valley,4,1,2,Yes,Furnished,494195.96
2239,4,2,Downtown,8,2,2,Yes,Furnished,963835.54
2578,4,2,Suburban Heights,27,1,1,Yes,Semi-Furnished,740880.83
1590,3,2,Suburban Heights,18,1,1,Yes,Furnished,516455.31
3707,5,3,Downtown,27,2,2,No,Semi-Furnished,1278596.79
1982,3,2,Green Valley,26,0,2,Yes,Furnished,413841.16
2206,3,1,Suburban Heights,12,2,1,Yes,Furnished,678824.59
2359,4,2,Downtown,37,1,1,No,Semi-Furnished,773247.72
2140,3,3,West Hills,20,1,2,Yes,Semi-Furnished,1123664.42
2528,5,3,West Hills,26,2,1,Yes,Furnished,879769.53
1412,2,2,Green Valley,5,1,2,No,Furnished,362928.54
1446,3,2,Suburban Heights,37,2,1,Yes,Semi-Furnished,466477.96
1164,2,1,Waterfront Bay,10,3,1,No,Unfurnished,590435.79
2155,3,2,Downtown,40,1,1,Yes,Unfurnished,659824.65
2469,4,3,West Hills,16,3,2,No,Furnished,887680.05
2171,3,2,West Hills,38,0,2,Yes,Semi-Furnished,666438.33
3532,5,4,Green Valley,6,2,1,Yes,Furnished,834413.53
1803,3,2,West Hills,29,1,2,Yes,Semi-Furnished,620033.45
2362,4,3,Green Valley,20,1,1,No,Unfurnished,542144.87
1168,2,2,Green Valley,0,1,1,No,Semi-Furnished,357333.5
1548,3,2,Suburban Heights,24,1,2,Yes,Semi-Furnished,541724.07
2388,4,2,Downtown,31,1,1,Yes,Furnished,832222.87
2539,3,2,Downtown,7,2,2,Yes,Unfurnished,1001861.14
1607,3,4,Waterfront Bay,4,2,3,Yes,Semi-Furnished,860132.25
1756,2,2,Suburban Heights,29,0,2,No,Semi-Furnished,508541.13
985,2,3,Downtown,7,0,2,Yes,Semi-Furnished,568169.5
1567,3,3,Waterfront Bay,18,2,2,No,Furnished,854702.72
2581,3,2,Waterfront Bay,29,1,1,No,Unfurnished,957527.42
2275,4,3,Downtown,14,0,1,Yes,Furnished,860255.47
2208,3,2,Suburban Heights,35,1,1,No,Semi-Furnished,613491.4
1844,2,1,Downtown,26,1,3,Yes,Semi-Furnished,664989.96
1813,4,3,Suburban Heights,12,1,1,Yes,Furnished,667192.96
1388,2,2,Downtown,13,2,2,No,Furnished,621973.9
2391,3,2,Metro Corridor,36,2,3,Yes,Semi-Furnished,640448.78
2139,3,2,Downtown,29,0,2,Yes,Semi-Furnished,758945.15
2201,4,3,Metro Corridor,38,3,3,No,Furnished,642128.7
1464,2,1,West Hills,12,1,2,Yes,Furnished,526138.54
764,2,1,Suburban Heights,15,1,1,Yes,Unfurnished,326636.47
2804,5,3,Suburban Heights,6,1,2,No,Unfurnished,780378.24
1492,1,1,Suburban Heights,26,0,1,Yes,Unfurnished,404590.77
1280,2,1,Downtown,34,1,1,No,Semi-Furnished,457631.35
2386,3,2,Metro Corridor,14,0,2,Yes,Semi-Furnished,605290.71
1545,3,3,Green Valley,27,1,2,Yes,Furnished,393311.13
